"LG"	"frag"	"source"	"feature"	"start"	"end"	"dot1"	"strand"	"dot2"	"OR"	"Feature_title"	"LG_common_name"	"LG_start"	"LG_end"	"suffix"	"length"	"structure"	"converted_start"	"converted_end"	"converted_midpoint"	"relative.start"	"relative.end"	"OR_NAME"	"SPECIES"	"SP_CODE"	"NUMBER"	"SUFFIX"	"OR_GROUP"	"LAMPYRID"	"KNOWN_LIGAND"
"969"	"NW_022170250"	"84"	"Geneious"	"exon"	172345	172503	"."	"+"	"."	"PpyrOR91"	"Exon D"	"LG10"	0	20869423	""	158	"A1,A2,B,C,D,E"	16972345	16972503	16972424	1129	1287	"PpyrOR91"	"Photinus pyralis"	"Ppyr"	91	""	"3"	"yes"	"no"
"970"	"NW_022170250"	"84"	"Geneious"	"exon"	172557	172622	"."	"+"	"."	"PpyrOR91"	"Exon E"	"LG10"	0	20869423	""	65	"A1,A2,B,C,D,E"	16972557	16972622	16972589.5	1341	1406	"PpyrOR91"	"Photinus pyralis"	"Ppyr"	91	""	"3"	"yes"	"no"
"971"	"NW_022170250"	"84"	"R"	"total"	171216	172622	"."	"+"	"."	"PpyrOR91"	"Total length"	"LG10"	0	20869423	""	1406	"A1,A2,B,C,D,E"	16971216	16972622	16971919	0	1406	"PpyrOR91"	"Photinus pyralis"	"Ppyr"	91	""	"3"	"yes"	"no"
"972"	"NW_022170250"	"84"	"R"	"intron"	171450	171493	"."	"+"	"."	"PpyrOR91"	"Intron 1"	"LG10"	0	20869423	""	43	"A1,A2,B,C,D,E"	16971450	16971493	16971471.5	234	277	"PpyrOR91"	"Photinus pyralis"	"Ppyr"	91	""	"3"	"yes"	"no"
"973"	"NW_022170250"	"84"	"R"	"intron"	171982	172027	"."	"+"	"."	"PpyrOR91"	"Intron 2"	"LG10"	0	20869423	""	45	"A1,A2,B,C,D,E"	16971982	16972027	16972004.5	766	811	"PpyrOR91"	"Photinus pyralis"	"Ppyr"	91	""	"3"	"yes"	"no"
"974"	"NW_022170250"	"84"	"R"	"intron"	172133	172194	"."	"+"	"."	"PpyrOR91"	"Intron 3"	"LG10"	0	20869423	""	61	"A1,A2,B,C,D,E"	16972133	16972194	16972163.5	917	978	"PpyrOR91"	"Photinus pyralis"	"Ppyr"	91	""	"3"	"yes"	"no"
"975"	"NW_022170250"	"84"	"R"	"intron"	172295	172344	"."	"+"	"."	"PpyrOR91"	"Intron 4"	"LG10"	0	20869423	""	49	"A1,A2,B,C,D,E"	16972295	16972344	16972319.5	1079	1128	"PpyrOR91"	"Photinus pyralis"	"Ppyr"	91	""	"3"	"yes"	"no"
"976"	"NW_022170250"	"84"	"R"	"intron"	172504	172556	"."	"+"	"."	"PpyrOR91"	"Intron 5"	"LG10"	0	20869423	""	52	"A1,A2,B,C,D,E"	16972504	16972556	16972530	1288	1340	"PpyrOR91"	"Photinus pyralis"	"Ppyr"	91	""	"3"	"yes"	"no"
"977"	"NW_022170250"	"84"	"Geneious"	"exon"	180296	180529	"."	"+"	"."	"PpyrOR92"	"Exon A1"	"LG10"	0	20869423	""	233	"A1,A2,B,C,D,E"	16980296	16980529	16980412.5	0	233	"PpyrOR92"	"Photinus pyralis"	"Ppyr"	92	""	"3"	"yes"	"no"
"978"	"NW_022170250"	"84"	"Geneious"	"exon"	180575	181062	"."	"+"	"."	"PpyrOR92"	"Exon A2"	"LG10"	0	20869423	""	487	"A1,A2,B,C,D,E"	16980575	16981062	16980818.5	279	766	"PpyrOR92"	"Photinus pyralis"	"Ppyr"	92	""	"3"	"yes"	"no"
"979"	"NW_022170250"	"84"	"Geneious"	"exon"	181109	181213	"."	"+"	"."	"PpyrOR92"	"Exon B"	"LG10"	0	20869423	""	104	"A1,A2,B,C,D,E"	16981109	16981213	16981161	813	917	"PpyrOR92"	"Photinus pyralis"	"Ppyr"	92	""	"3"	"yes"	"no"
"980"	"NW_022170250"	"84"	"Geneious"	"exon"	181273	181372	"."	"+"	"."	"PpyrOR92"	"Exon C"	"LG10"	0	20869423	""	99	"A1,A2,B,C,D,E"	16981273	16981372	16981322.5	977	1076	"PpyrOR92"	"Photinus pyralis"	"Ppyr"	92	""	"3"	"yes"	"no"
"981"	"NW_022170250"	"84"	"Geneious"	"exon"	181423	181581	"."	"+"	"."	"PpyrOR92"	"Exon D"	"LG10"	0	20869423	""	158	"A1,A2,B,C,D,E"	16981423	16981581	16981502	1127	1285	"PpyrOR92"	"Photinus pyralis"	"Ppyr"	92	""	"3"	"yes"	"no"
"982"	"NW_022170250"	"84"	"Geneious"	"exon"	181635	181700	"."	"+"	"."	"PpyrOR92"	"Exon E"	"LG10"	0	20869423	""	65	"A1,A2,B,C,D,E"	16981635	16981700	16981667.5	1339	1404	"PpyrOR92"	"Photinus pyralis"	"Ppyr"	92	""	"3"	"yes"	"no"
"983"	"NW_022170250"	"84"	"R"	"total"	180296	181700	"."	"+"	"."	"PpyrOR92"	"Total length"	"LG10"	0	20869423	""	1404	"A1,A2,B,C,D,E"	16980296	16981700	16980998	0	1404	"PpyrOR92"	"Photinus pyralis"	"Ppyr"	92	""	"3"	"yes"	"no"
"984"	"NW_022170250"	"84"	"R"	"intron"	180530	180574	"."	"+"	"."	"PpyrOR92"	"Intron 1"	"LG10"	0	20869423	""	44	"A1,A2,B,C,D,E"	16980530	16980574	16980552	234	278	"PpyrOR92"	"Photinus pyralis"	"Ppyr"	92	""	"3"	"yes"	"no"
"985"	"NW_022170250"	"84"	"R"	"intron"	181063	181108	"."	"+"	"."	"PpyrOR92"	"Intron 2"	"LG10"	0	20869423	""	45	"A1,A2,B,C,D,E"	16981063	16981108	16981085.5	767	812	"PpyrOR92"	"Photinus pyralis"	"Ppyr"	92	""	"3"	"yes"	"no"
"986"	"NW_022170250"	"84"	"R"	"intron"	181214	181272	"."	"+"	"."	"PpyrOR92"	"Intron 3"	"LG10"	0	20869423	""	58	"A1,A2,B,C,D,E"	16981214	16981272	16981243	918	976	"PpyrOR92"	"Photinus pyralis"	"Ppyr"	92	""	"3"	"yes"	"no"
"987"	"NW_022170250"	"84"	"R"	"intron"	181373	181422	"."	"+"	"."	"PpyrOR92"	"Intron 4"	"LG10"	0	20869423	""	49	"A1,A2,B,C,D,E"	16981373	16981422	16981397.5	1077	1126	"PpyrOR92"	"Photinus pyralis"	"Ppyr"	92	""	"3"	"yes"	"no"
"988"	"NW_022170250"	"84"	"R"	"intron"	181582	181634	"."	"+"	"."	"PpyrOR92"	"Intron 5"	"LG10"	0	20869423	""	52	"A1,A2,B,C,D,E"	16981582	16981634	16981608	1286	1338	"PpyrOR92"	"Photinus pyralis"	"Ppyr"	92	""	"3"	"yes"	"no"
"989"	"NW_022170250"	"84"	"Geneious"	"exon"	191345	191560	"."	"+"	"."	"PpyrOR93"	"Exon A1"	"LG10"	0	20869423	""	215	"A1,A2,BC,D,E"	16991345	16991560	16991452.5	0	215	"PpyrOR93"	"Photinus pyralis"	"Ppyr"	93	""	"3"	"yes"	"no"
"990"	"NW_022170250"	"84"	"Geneious"	"exon"	191610	192079	"."	"+"	"."	"PpyrOR93"	"Exon A2"	"LG10"	0	20869423	""	469	"A1,A2,BC,D,E"	16991610	16992079	16991844.5	265	734	"PpyrOR93"	"Photinus pyralis"	"Ppyr"	93	""	"3"	"yes"	"no"
"991"	"NW_022170250"	"84"	"Geneious"	"exon"	192124	192328	"."	"+"	"."	"PpyrOR93"	"Exon BC"	"LG10"	0	20869423	""	204	"A1,A2,BC,D,E"	16992124	16992328	16992226	779	983	"PpyrOR93"	"Photinus pyralis"	"Ppyr"	93	""	"3"	"yes"	"no"
"992"	"NW_022170250"	"84"	"Geneious"	"exon"	192377	192538	"."	"+"	"."	"PpyrOR93"	"Exon D"	"LG10"	0	20869423	""	161	"A1,A2,BC,D,E"	16992377	16992538	16992457.5	1032	1193	"PpyrOR93"	"Photinus pyralis"	"Ppyr"	93	""	"3"	"yes"	"no"
"993"	"NW_022170250"	"84"	"Geneious"	"exon"	192586	192648	"."	"+"	"."	"PpyrOR93"	"Exon E"	"LG10"	0	20869423	""	62	"A1,A2,BC,D,E"	16992586	16992648	16992617	1241	1303	"PpyrOR93"	"Photinus pyralis"	"Ppyr"	93	""	"3"	"yes"	"no"
"994"	"NW_022170250"	"84"	"R"	"total"	191345	192648	"."	"+"	"."	"PpyrOR93"	"Total length"	"LG10"	0	20869423	""	1303	"A1,A2,BC,D,E"	16991345	16992648	16991996.5	0	1303	"PpyrOR93"	"Photinus pyralis"	"Ppyr"	93	""	"3"	"yes"	"no"
"995"	"NW_022170250"	"84"	"R"	"intron"	191561	191609	"."	"+"	"."	"PpyrOR93"	"Intron 1"	"LG10"	0	20869423	""	48	"A1,A2,BC,D,E"	16991561	16991609	16991585	216	264	"PpyrOR93"	"Photinus pyralis"	"Ppyr"	93	""	"3"	"yes"	"no"
"996"	"NW_022170250"	"84"	"R"	"intron"	192080	192123	"."	"+"	"."	"PpyrOR93"	"Intron 2"	"LG10"	0	20869423	""	43	"A1,A2,BC,D,E"	16992080	16992123	16992101.5	735	778	"PpyrOR93"	"Photinus pyralis"	"Ppyr"	93	""	"3"	"yes"	"no"
"997"	"NW_022170250"	"84"	"R"	"intron"	192329	192376	"."	"+"	"."	"PpyrOR93"	"Intron 3"	"LG10"	0	20869423	""	47	"A1,A2,BC,D,E"	16992329	16992376	16992352.5	984	1031	"PpyrOR93"	"Photinus pyralis"	"Ppyr"	93	""	"3"	"yes"	"no"
"998"	"NW_022170250"	"84"	"R"	"intron"	192539	192585	"."	"+"	"."	"PpyrOR93"	"Intron 4"	"LG10"	0	20869423	""	46	"A1,A2,BC,D,E"	16992539	16992585	16992562	1194	1240	"PpyrOR93"	"Photinus pyralis"	"Ppyr"	93	""	"3"	"yes"	"no"
"999"	"NW_022170250"	"84"	"Geneious"	"CDS"	199323	199385	"."	"-"	"."	"PpyrOR94"	"Exon E"	"LG10"	0	20869423	""	62	"A1,A2,BC,D,E"	16999323	16999385	16999354	1241	1303	"PpyrOR94"	"Photinus pyralis"	"Ppyr"	94	""	"3"	"yes"	"no"
"1000"	"NW_022170250"	"84"	"Geneious"	"CDS"	199437	199598	"."	"-"	"."	"PpyrOR94"	"Exon D"	"LG10"	0	20869423	""	161	"A1,A2,BC,D,E"	16999437	16999598	16999517.5	1028	1189	"PpyrOR94"	"Photinus pyralis"	"Ppyr"	94	""	"3"	"yes"	"no"
"1001"	"NW_022170250"	"84"	"Geneious"	"CDS"	199647	199851	"."	"-"	"."	"PpyrOR94"	"Exon BC"	"LG10"	0	20869423	""	204	"A1,A2,BC,D,E"	16999647	16999851	16999749	775	979	"PpyrOR94"	"Photinus pyralis"	"Ppyr"	94	""	"3"	"yes"	"no"
"1002"	"NW_022170250"	"84"	"Geneious"	"CDS"	199896	200365	"."	"-"	"."	"PpyrOR94"	"Exon A2"	"LG10"	0	20869423	""	469	"A1,A2,BC,D,E"	16999896	17000365	17000130.5	261	730	"PpyrOR94"	"Photinus pyralis"	"Ppyr"	94	""	"3"	"yes"	"no"
"1003"	"NW_022170250"	"84"	"Geneious"	"CDS"	200411	200626	"."	"-"	"."	"PpyrOR94"	"Exon A1"	"LG10"	0	20869423	""	215	"A1,A2,BC,D,E"	17000411	17000626	17000518.5	0	215	"PpyrOR94"	"Photinus pyralis"	"Ppyr"	94	""	"3"	"yes"	"no"
"1004"	"NW_022170250"	"84"	"R"	"total"	199323	200626	"."	"-"	"."	"PpyrOR94"	"Total length"	"LG10"	0	20869423	""	1303	"A1,A2,BC,D,E"	16999323	17000626	16999974.5	0	1303	"PpyrOR94"	"Photinus pyralis"	"Ppyr"	94	""	"3"	"yes"	"no"
"1005"	"NW_022170250"	"84"	"R"	"intron"	200410	200366	"."	"-"	"."	"PpyrOR94"	"Intron 1"	"LG10"	0	20869423	""	44	"A1,A2,BC,D,E"	17000410	17000366	17000388	260	216	"PpyrOR94"	"Photinus pyralis"	"Ppyr"	94	""	"3"	"yes"	"no"
"1006"	"NW_022170250"	"84"	"R"	"intron"	199895	199852	"."	"-"	"."	"PpyrOR94"	"Intron 2"	"LG10"	0	20869423	""	43	"A1,A2,BC,D,E"	16999895	16999852	16999873.5	774	731	"PpyrOR94"	"Photinus pyralis"	"Ppyr"	94	""	"3"	"yes"	"no"
"1007"	"NW_022170250"	"84"	"R"	"intron"	199646	199599	"."	"-"	"."	"PpyrOR94"	"Intron 3"	"LG10"	0	20869423	""	47	"A1,A2,BC,D,E"	16999646	16999599	16999622.5	1027	980	"PpyrOR94"	"Photinus pyralis"	"Ppyr"	94	""	"3"	"yes"	"no"
"1008"	"NW_022170250"	"84"	"R"	"intron"	199436	199386	"."	"-"	"."	"PpyrOR94"	"Intron 4"	"LG10"	0	20869423	""	50	"A1,A2,BC,D,E"	16999436	16999386	16999411	1240	1190	"PpyrOR94"	"Photinus pyralis"	"Ppyr"	94	""	"3"	"yes"	"no"
"1009"	"NW_022170250"	"85"	"Geneious"	"exon"	4525	4584	"."	"-"	"."	"PpyrOR95"	"Exon E"	"LG10"	0	20869423	""	59	"A1,A2,B,C,D,E"	17004525	17004584	17004554.5	1322	1381	"PpyrOR95"	"Photinus pyralis"	"Ppyr"	95	""	"3"	"yes"	"no"
"1010"	"NW_022170250"	"85"	"Geneious"	"exon"	4636	4794	"."	"-"	"."	"PpyrOR95"	"Exon D"	"LG10"	0	20869423	""	158	"A1,A2,B,C,D,E"	17004636	17004794	17004715	1112	1270	"PpyrOR95"	"Photinus pyralis"	"Ppyr"	95	""	"3"	"yes"	"no"
"1011"	"NW_022170250"	"85"	"Geneious"	"exon"	4844	4943	"."	"-"	"."	"PpyrOR95"	"Exon C"	"LG10"	0	20869423	""	99	"A1,A2,B,C,D,E"	17004844	17004943	17004893.5	963	1062	"PpyrOR95"	"Photinus pyralis"	"Ppyr"	95	""	"3"	"yes"	"no"
"1012"	"NW_022170250"	"85"	"Geneious"	"exon"	4992	5096	"."	"-"	"."	"PpyrOR95"	"Exon B"	"LG10"	0	20869423	""	104	"A1,A2,B,C,D,E"	17004992	17005096	17005044	810	914	"PpyrOR95"	"Photinus pyralis"	"Ppyr"	95	""	"3"	"yes"	"no"
"1013"	"NW_022170250"	"85"	"Geneious"	"exon"	5152	5630	"."	"-"	"."	"PpyrOR95"	"Exon A2"	"LG10"	0	20869423	""	478	"A1,A2,B,C,D,E"	17005152	17005630	17005391	276	754	"PpyrOR95"	"Photinus pyralis"	"Ppyr"	95	""	"3"	"yes"	"no"
"1014"	"NW_022170250"	"85"	"Geneious"	"exon"	5676	5906	"."	"-"	"."	"PpyrOR95"	"Exon A1"	"LG10"	0	20869423	""	230	"A1,A2,B,C,D,E"	17005676	17005906	17005791	0	230	"PpyrOR95"	"Photinus pyralis"	"Ppyr"	95	""	"3"	"yes"	"no"
"1015"	"NW_022170250"	"85"	"R"	"total"	4525	5906	"."	"-"	"."	"PpyrOR95"	"Total length"	"LG10"	0	20869423	""	1381	"A1,A2,B,C,D,E"	17004525	17005906	17005215.5	0	1381	"PpyrOR95"	"Photinus pyralis"	"Ppyr"	95	""	"3"	"yes"	"no"
"1016"	"NW_022170250"	"85"	"R"	"intron"	5675	5631	"."	"-"	"."	"PpyrOR95"	"Intron 1"	"LG10"	0	20869423	""	44	"A1,A2,B,C,D,E"	17005675	17005631	17005653	275	231	"PpyrOR95"	"Photinus pyralis"	"Ppyr"	95	""	"3"	"yes"	"no"
"1017"	"NW_022170250"	"85"	"R"	"intron"	5151	5097	"."	"-"	"."	"PpyrOR95"	"Intron 2"	"LG10"	0	20869423	""	54	"A1,A2,B,C,D,E"	17005151	17005097	17005124	809	755	"PpyrOR95"	"Photinus pyralis"	"Ppyr"	95	""	"3"	"yes"	"no"
"1018"	"NW_022170250"	"85"	"R"	"intron"	4991	4944	"."	"-"	"."	"PpyrOR95"	"Intron 3"	"LG10"	0	20869423	""	47	"A1,A2,B,C,D,E"	17004991	17004944	17004967.5	962	915	"PpyrOR95"	"Photinus pyralis"	"Ppyr"	95	""	"3"	"yes"	"no"
"1019"	"NW_022170250"	"85"	"R"	"intron"	4843	4795	"."	"-"	"."	"PpyrOR95"	"Intron 4"	"LG10"	0	20869423	""	48	"A1,A2,B,C,D,E"	17004843	17004795	17004819	1111	1063	"PpyrOR95"	"Photinus pyralis"	"Ppyr"	95	""	"3"	"yes"	"no"
"1020"	"NW_022170250"	"85"	"R"	"intron"	4635	4585	"."	"-"	"."	"PpyrOR95"	"Intron 5"	"LG10"	0	20869423	""	50	"A1,A2,B,C,D,E"	17004635	17004585	17004610	1321	1271	"PpyrOR95"	"Photinus pyralis"	"Ppyr"	95	""	"3"	"yes"	"no"
"1021"	"NW_022170510"	"34"	"Geneious"	"exon"	90612	90831	"."	"+"	"."	"PpyrOR96"	"Exon A1"	"LG3b"	0	28664792	""	219	"A1,A2,A3,A4,A5B,C,D,E"	6890612	6890831	6890721.5	0	219	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1022"	"NW_022170510"	"34"	"Geneious"	"exon"	90910	91144	"."	"+"	"."	"PpyrOR96"	"Exon A2"	"LG3b"	0	28664792	""	234	"A1,A2,A3,A4,A5B,C,D,E"	6890910	6891144	6891027	298	532	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1023"	"NW_022170510"	"34"	"Geneious"	"exon"	92242	92420	"."	"+"	"."	"PpyrOR96"	"Exon A3"	"LG3b"	0	28664792	""	178	"A1,A2,A3,A4,A5B,C,D,E"	6892242	6892420	6892331	1630	1808	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1024"	"NW_022170510"	"34"	"Geneious"	"exon"	92472	92571	"."	"+"	"."	"PpyrOR96"	"Exon A4"	"LG3b"	0	28664792	""	99	"A1,A2,A3,A4,A5B,C,D,E"	6892472	6892571	6892521.5	1860	1959	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1025"	"NW_022170510"	"34"	"Geneious"	"exon"	96668	96896	"."	"+"	"."	"PpyrOR96"	"Exon A5B"	"LG3b"	0	28664792	""	228	"A1,A2,A3,A4,A5B,C,D,E"	6896668	6896896	6896782	6056	6284	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1026"	"NW_022170510"	"34"	"Geneious"	"exon"	96949	97050	"."	"+"	"."	"PpyrOR96"	"Exon C"	"LG3b"	0	28664792	""	101	"A1,A2,A3,A4,A5B,C,D,E"	6896949	6897050	6896999.5	6337	6438	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1027"	"NW_022170510"	"34"	"Geneious"	"exon"	97148	97303	"."	"+"	"."	"PpyrOR96"	"Exon D"	"LG3b"	0	28664792	""	155	"A1,A2,A3,A4,A5B,C,D,E"	6897148	6897303	6897225.5	6536	6691	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1028"	"NW_022170510"	"34"	"Geneious"	"exon"	97351	97404	"."	"+"	"."	"PpyrOR96"	"Exon E"	"LG3b"	0	28664792	""	53	"A1,A2,A3,A4,A5B,C,D,E"	6897351	6897404	6897377.5	6739	6792	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1029"	"NW_022170510"	"34"	"R"	"total"	90612	97404	"."	"+"	"."	"PpyrOR96"	"Total length"	"LG3b"	0	28664792	""	6792	"A1,A2,A3,A4,A5B,C,D,E"	6890612	6897404	6894008	0	6792	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1030"	"NW_022170510"	"34"	"R"	"intron"	90832	90909	"."	"+"	"."	"PpyrOR96"	"Intron 1"	"LG3b"	0	28664792	""	77	"A1,A2,A3,A4,A5B,C,D,E"	6890832	6890909	6890870.5	220	297	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1031"	"NW_022170510"	"34"	"R"	"intron"	91145	92241	"."	"+"	"."	"PpyrOR96"	"Intron 2"	"LG3b"	0	28664792	""	1096	"A1,A2,A3,A4,A5B,C,D,E"	6891145	6892241	6891693	533	1629	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1032"	"NW_022170510"	"34"	"R"	"intron"	92421	92471	"."	"+"	"."	"PpyrOR96"	"Intron 3"	"LG3b"	0	28664792	""	50	"A1,A2,A3,A4,A5B,C,D,E"	6892421	6892471	6892446	1809	1859	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1033"	"NW_022170510"	"34"	"R"	"intron"	92572	96667	"."	"+"	"."	"PpyrOR96"	"Intron 4"	"LG3b"	0	28664792	""	4095	"A1,A2,A3,A4,A5B,C,D,E"	6892572	6896667	6894619.5	1960	6055	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1034"	"NW_022170510"	"34"	"R"	"intron"	96897	96948	"."	"+"	"."	"PpyrOR96"	"Intron 5"	"LG3b"	0	28664792	""	51	"A1,A2,A3,A4,A5B,C,D,E"	6896897	6896948	6896922.5	6285	6336	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1035"	"NW_022170510"	"34"	"R"	"intron"	97051	97147	"."	"+"	"."	"PpyrOR96"	"Intron 6"	"LG3b"	0	28664792	""	96	"A1,A2,A3,A4,A5B,C,D,E"	6897051	6897147	6897099	6439	6535	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1036"	"NW_022170510"	"34"	"R"	"intron"	97304	97350	"."	"+"	"."	"PpyrOR96"	"Intron 7"	"LG3b"	0	28664792	""	46	"A1,A2,A3,A4,A5B,C,D,E"	6897304	6897350	6897327	6692	6738	"PpyrOR96"	"Photinus pyralis"	"Ppyr"	96	""	"6"	"yes"	"no"
"1037"	"NW_022170510"	"34"	"Geneious"	"CDS"	107830	108049	"."	"+"	"."	"PpyrOR97"	"Exon A1"	"LG3b"	0	28664792	""	219	"A1,A2,A3,A4,A5B,C,D,E"	6907830	6908049	6907939.5	0	219	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1038"	"NW_022170510"	"34"	"Geneious"	"CDS"	108125	108359	"."	"+"	"."	"PpyrOR97"	"Exon A2"	"LG3b"	0	28664792	""	234	"A1,A2,A3,A4,A5B,C,D,E"	6908125	6908359	6908242	295	529	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1039"	"NW_022170510"	"34"	"Geneious"	"CDS"	109463	109641	"."	"+"	"."	"PpyrOR97"	"Exon A3"	"LG3b"	0	28664792	""	178	"A1,A2,A3,A4,A5B,C,D,E"	6909463	6909641	6909552	1633	1811	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1040"	"NW_022170510"	"34"	"Geneious"	"CDS"	109690	109786	"."	"+"	"."	"PpyrOR97"	"Exon A4"	"LG3b"	0	28664792	""	96	"A1,A2,A3,A4,A5B,C,D,E"	6909690	6909786	6909738	1860	1956	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1041"	"NW_022170510"	"34"	"Geneious"	"CDS"	110636	110864	"."	"+"	"."	"PpyrOR97"	"Exon A5B"	"LG3b"	0	28664792	""	228	"A1,A2,A3,A4,A5B,C,D,E"	6910636	6910864	6910750	2806	3034	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1042"	"NW_022170510"	"34"	"Geneious"	"CDS"	110916	111017	"."	"+"	"."	"PpyrOR97"	"Exon C"	"LG3b"	0	28664792	""	101	"A1,A2,A3,A4,A5B,C,D,E"	6910916	6911017	6910966.5	3086	3187	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1043"	"NW_022170510"	"34"	"Geneious"	"CDS"	111111	111266	"."	"+"	"."	"PpyrOR97"	"Exon D"	"LG3b"	0	28664792	""	155	"A1,A2,A3,A4,A5B,C,D,E"	6911111	6911266	6911188.5	3281	3436	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1044"	"NW_022170510"	"34"	"Geneious"	"CDS"	111314	111367	"."	"+"	"."	"PpyrOR97"	"Exon E"	"LG3b"	0	28664792	""	53	"A1,A2,A3,A4,A5B,C,D,E"	6911314	6911367	6911340.5	3484	3537	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1045"	"NW_022170510"	"34"	"R"	"total"	107830	111367	"."	"+"	"."	"PpyrOR97"	"Total length"	"LG3b"	0	28664792	""	3537	"A1,A2,A3,A4,A5B,C,D,E"	6907830	6911367	6909598.5	0	3537	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1046"	"NW_022170510"	"34"	"R"	"intron"	108050	108124	"."	"+"	"."	"PpyrOR97"	"Intron 1"	"LG3b"	0	28664792	""	74	"A1,A2,A3,A4,A5B,C,D,E"	6908050	6908124	6908087	220	294	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1047"	"NW_022170510"	"34"	"R"	"intron"	108360	109462	"."	"+"	"."	"PpyrOR97"	"Intron 2"	"LG3b"	0	28664792	""	1102	"A1,A2,A3,A4,A5B,C,D,E"	6908360	6909462	6908911	530	1632	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1048"	"NW_022170510"	"34"	"R"	"intron"	109642	109689	"."	"+"	"."	"PpyrOR97"	"Intron 3"	"LG3b"	0	28664792	""	47	"A1,A2,A3,A4,A5B,C,D,E"	6909642	6909689	6909665.5	1812	1859	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1049"	"NW_022170510"	"34"	"R"	"intron"	109787	110635	"."	"+"	"."	"PpyrOR97"	"Intron 4"	"LG3b"	0	28664792	""	848	"A1,A2,A3,A4,A5B,C,D,E"	6909787	6910635	6910211	1957	2805	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1050"	"NW_022170510"	"34"	"R"	"intron"	110865	110915	"."	"+"	"."	"PpyrOR97"	"Intron 5"	"LG3b"	0	28664792	""	50	"A1,A2,A3,A4,A5B,C,D,E"	6910865	6910915	6910890	3035	3085	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1051"	"NW_022170510"	"34"	"R"	"intron"	111018	111110	"."	"+"	"."	"PpyrOR97"	"Intron 6"	"LG3b"	0	28664792	""	92	"A1,A2,A3,A4,A5B,C,D,E"	6911018	6911110	6911064	3188	3280	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1052"	"NW_022170510"	"34"	"R"	"intron"	111267	111313	"."	"+"	"."	"PpyrOR97"	"Intron 7"	"LG3b"	0	28664792	""	46	"A1,A2,A3,A4,A5B,C,D,E"	6911267	6911313	6911290	3437	3483	"PpyrOR97"	"Photinus pyralis"	"Ppyr"	97	""	"6"	"yes"	"no"
"1053"	"NW_022170510"	"34"	"Geneious"	"exon"	116278	116497	"."	"+"	"."	"PpyrOR98"	"Exon A1"	"LG3b"	0	28664792	""	219	"A1,A2,A3,A4,A5B,C,D,E"	6916278	6916497	6916387.5	0	219	"PpyrOR98"	"Photinus pyralis"	"Ppyr"	98	""	"6"	"yes"	"no"
